player_id,name,position,recent_team,fantasy_points,fantasy_points_2024,passing_yards,passing_tds,rushing_yards,rushing_tds,receiving_yards,receiving_tds,receptions,targets,week,games_played,avg_fantasy_points,avg_points,projected_fantasy_points,projected_points,avg_ppr_all_years,std_ppr_all_years,total_games,seasons_played,consistency_score,team,age,years_exp,draft_number,injury_status,adp
00-0037261,K.Shakir,WR,BUF,123.9,217.9,0.0,0,4.0,0,995.0,4,94,120,18,18,6.8833334181043835,12.105555216471354,117.01666810777452,205.794438680013,8.514584,6.252692692234733,48,3,0.1378798251124956,BUF,24.0,2,148.0,Healthy,999
00-0036309,D.Mooney,WR,ATL,129.2,193.2,0.0,0,0.0,0,992.0,5,64,106,16,16,8.074999809265137,12.074999809265137,137.27499675750732,205.27499675750732,9.112195,6.861275203159224,41,3,0.12720582528368024,ATL,26.0,4,173.0,Healthy,999
00-0034771,M.Rudolph,QB,TEN,95.8,95.8,1530.0,9,106.0,1,0.0,0,0,0,8,8,11.975000381469727,11.975000381469727,203.57500648498535,203.57500648498535,11.701538,6.481062086028478,13,2,0.1336708596320281,TEN,29.0,6,76.0,Healthy,999
00-0033280,C.McCaffrey,RB,SF,32.8,47.800003,0.0,0,202.0,0,146.0,0,15,19,4,4,8.199999809265137,11.950000762939453,139.39999675750732,203.1500129699707,21.96186,8.940351272420878,43,3,0.10060006659668673,SF,28.0,7,8.0,Healthy,999
00-0036924,M.Carter,RB,ARI,24.8,35.8,0.0,0,131.0,1,57.0,0,11,11,3,3,8.266666412353516,11.933333079020182,140.53332901000977,202.86666234334308,6.4882355,5.056155204967668,34,3,0.16512126359967333,ARI,25.0,3,107.0,Healthy,999
00-0031503,J.Winston,QB,CLE,131.14,131.14,2121.0,13,83.0,1,0.0,0,0,0,11,11,11.921818126331676,11.921818126331676,202.6709081476385,202.6709081476385,9.351,10.354868547092748,20,3,0.08806795039965792,CLE,30.0,9,1.0,Healthy,999
00-0037524,T.Martin,WR,TEN,10.9,11.9,0.0,0,0.0,0,49.0,1,1,2,1,1,10.899999618530273,11.899999618530273,185.29999351501465,202.29999351501465,11.9,,1,1,1.0,TEN,26.0,2,,Healthy,999
00-0036893,N.Harris,RB,PIT,174.40001,213.40001,0.0,0,1060.0,6,324.0,0,39,51,18,18,9.68888939751519,11.855556064181858,164.71111975775824,201.54445309109158,12.06717,5.671152550089155,53,3,0.14989913549295703,PIT,26.0,3,24.0,Healthy,999
00-0036875,R.Stevenson,RB,NE,142.9,175.9,0.0,0,801.0,7,168.0,1,33,41,15,15,9.526666259765625,11.726666259765626,161.9533264160156,199.35332641601565,12.970455,7.454468912934932,44,3,0.11828064072363528,NE,26.0,3,120.0,Healthy,999
00-0034837,C.Ridley,WR,TEN,135.2,199.2,0.0,0,55.0,1,1017.0,4,64,120,17,17,7.952940996955423,11.717646879308363,135.1999969482422,199.1999969482422,12.620588,8.159425880503198,34,2,0.10917714855126512,TEN,29.0,6,26.0,Healthy,999
00-0039849,M.Harrison,WR,ARI,134.5,196.5,0.0,0,0.0,0,885.0,8,62,116,17,17,7.911764705882353,11.558823529411764,134.5,196.5,11.558824,8.0845577258969,17,1,0.11007690524650962,ARI,22.0,0,4.0,Healthy,999
00-0035860,T.Jones,RB,ARI,11.5,11.5,0.0,0,55.0,1,0.0,0,0,0,1,1,11.5,11.5,195.5,195.5,5.41,4.996543151521954,10,3,0.16676274559054824,ARI,26.0,4,,Healthy,999
00-0033923,K.Hunt,RB,KC,157.4,183.4,0.0,0,845.0,9,189.0,0,26,35,16,16,9.837499618530273,11.462499618530273,167.23749351501465,194.86249351501465,9.167347,5.859870163229372,49,3,0.1457753537902585,KC,29.0,7,86.0,Healthy,999
00-0035704,D.Lock,QB,NYG,80.14,80.14,1071.0,6,133.0,2,0.0,0,0,0,7,7,11.448571341378349,11.448571341378349,194.62571280343192,194.62571280343192,9.932728,10.205791706840884,11,2,0.0892395670168956,NYG,27.0,5,42.0,Healthy,999
00-0039146,J.Reed,WR,GB,146.6,205.6,0.0,0,163.0,1,903.0,6,59,79,18,18,8.144444783528646,11.422222561306423,138.455561319987,194.1777835422092,11.977778,7.7958270686680065,36,2,0.11369027519448886,GB,24.0,1,50.0,Healthy,999
00-0039065,S.LaPorta,TE,DET,125.7,191.7,0.0,0,0.0,0,777.0,8,66,90,17,17,7.3941174675436585,11.27647040872013,125.69999694824219,191.6999969482422,12.854054,6.517310140089781,37,2,0.13302630613402586,DET,23.0,1,34.0,Healthy,999
00-0037746,B.Robinson,RB,WAS,166.9,190.9,0.0,0,928.0,10,181.0,0,24,30,17,17,9.8176466997932,11.22941140567555,166.89999389648438,190.89999389648438,11.402273,6.28432860168509,44,3,0.1372810117007447,WAS,25.0,2,98.0,Healthy,999
00-0036550,R.Bateman,WR,BAL,150.6,201.6,0.0,0,0.0,0,846.0,11,51,79,18,18,8.366667005750868,11.200000339084202,142.23333909776474,190.40000576443143,8.285366,5.954685585397449,41,3,0.14378795241292733,BAL,24.0,3,27.0,Healthy,999
00-0033110,T.Higbee,TE,LA,35.8,55.8,0.0,0,0.0,0,178.0,3,20,27,5,5,7.159999847412109,11.15999984741211,121.71999740600586,189.71999740600586,8.548648,6.533827360990867,37,3,0.13273465823996233,LA,31.0,8,110.0,Healthy,999
00-0035719,D.Samuel,WR,SF,104.6,155.6,0.0,0,136.0,1,670.0,3,51,81,14,14,7.471428462437221,11.114286150251116,127.01428386143276,188.94286455426897,13.297916,8.416460321146785,48,3,0.10619701733933658,SF,28.0,5,36.0,Healthy,999
00-0033537,D.Watson,QB,CLE,76.72,76.72,1148.0,5,148.0,1,0.0,0,0,0,7,7,10.960000174386161,10.960000174386161,186.32000296456474,186.32000296456474,13.110527,6.196104025795406,19,3,0.13896408340059635,CLE,28.0,7,12.0,Healthy,999
00-0038544,Q.Johnston,WR,LAC,119.7,174.7,0.0,0,6.0,0,711.0,8,55,96,16,16,7.481249809265137,10.918749809265137,127.18124675750732,185.61874675750732,8.142425,7.269028114752131,33,2,0.12093319627441798,LAC,22.0,1,21.0,Healthy,999
00-0030061,Z.Ertz,TE,WAS,132.9,216.9,0.0,0,0.0,0,809.0,8,84,116,20,20,6.644999694824219,10.844999694824219,112.96499481201172,184.36499481201173,10.383784,5.685093326615039,37,3,0.1495865429460421,WAS,33.0,11,35.0,Healthy,999
00-0036945,J.Fields,QB,PIT,119.14,119.14,1106.0,5,289.0,5,0.0,0,0,0,11,11,10.830909035422586,10.830909035422586,184.12545360218397,184.12545360218397,16.546154,10.52162512602115,39,3,0.0867933116259388,PIT,25.0,3,11.0,Healthy,999
00-0039165,Z.Charbonnet,RB,SEA,141.7,183.7,0.0,0,569.0,8,308.0,1,42,52,17,17,8.335293938131894,10.805882173426012,141.6999969482422,183.6999969482422,8.781817,7.6726157910423805,33,2,0.11530546539751738,SEA,23.0,1,52.0,Healthy,999
00-0038117,W.Robinson,WR,NYG,89.7,182.7,0.0,0,18.0,0,699.0,3,93,140,17,17,5.276470408720129,10.747058644014245,89.69999694824219,182.6999969482422,9.671053,5.252073359075821,38,3,0.15994693960977766,NYG,23.0,2,43.0,Healthy,999
00-0039384,T.Tracy,RB,NYG,144.3,182.3,0.0,0,839.0,5,284.0,1,38,53,17,17,8.488235473632812,10.72352959127987,144.3000030517578,182.3000030517578,10.72353,7.079859570896472,17,1,0.12376452724524871,NYG,24.0,0,166.0,Healthy,999
00-0034753,M.Andrews,TE,BAL,141.4,203.4,0.0,0,13.0,0,761.0,11,62,79,19,19,7.44210494192023,10.705262836657072,126.51578401264392,181.98946822317023,11.849999,7.322074681433433,46,3,0.12016234392020084,BAL,28.0,6,86.0,Healthy,999
00-0034351,D.Goedert,TE,PHI,90.4,149.4,0.0,0,13.0,0,711.0,3,59,72,14,14,6.4571429661342075,10.67142813546317,109.77143042428153,181.4142783028739,10.797728,5.902718705934373,44,3,0.14487045504842674,PHI,29.0,6,49.0,Healthy,999
00-0033699,A.Ekeler,RB,WAS,112.6,159.6,0.0,0,456.0,4,450.0,0,47,56,15,15,7.506666564941407,10.640000406901041,127.61333160400392,180.8800069173177,15.6595745,8.746419467026591,47,3,0.10260178144221378,WAS,29.0,7,,Healthy,999
00-0034521,A.Lazard,WR,NYJ,89.0,126.0,0.0,0,0.0,0,530.0,6,37,61,12,12,7.416666666666667,10.5,126.08333333333334,178.5,9.0225,6.659579112447644,40,3,0.13055547639359086,NYJ,28.0,6,,Healthy,999
00-0036182,N.Westbrook-Ikhine,WR,TEN,103.7,135.7,0.0,0,0.0,0,497.0,9,32,60,13,13,7.976922842172476,10.438461303710938,135.6076883169321,177.45384216308594,7.3999996,6.334903351758568,41,3,0.13633444805516717,TEN,27.0,4,,Healthy,999
00-0038579,A.O'Connell,QB,LV,93.479996,93.479996,1612.0,8,30.0,1,0.0,0,0,0,9,9,10.386666191948784,10.386666191948784,176.57332526312933,176.57332526312933,10.965,6.772056819821656,20,2,0.12866606912209202,LV,25.0,1,135.0,Healthy,999
00-0036252,M.Pittman,WR,IND,96.8,165.8,0.0,0,0.0,0,808.0,3,69,111,16,16,6.050000190734863,10.362500190734863,102.85000324249268,176.16250324249268,13.21875,6.557946520212686,48,3,0.13231107117861154,IND,26.0,4,34.0,Healthy,999
00-0036251,Z.Moss,RB,CIN,58.9,81.9,0.0,0,242.0,2,187.0,1,23,27,8,8,7.362500190734863,10.237500190734863,125.16250324249268,174.03750324249268,9.028571,7.957777288349827,35,3,0.11163483616639644,CIN,26.0,4,86.0,Healthy,999
00-0039855,J.McMillan,WR,TB,102.5,141.5,0.0,0,43.0,0,502.0,8,39,62,14,14,7.321428571428571,10.107142857142858,124.46428571428571,171.82142857142858,10.107142,8.108254536485283,14,1,0.10979051979654958,TB,22.0,0,92.0,Healthy,999
00-0037664,A.Pierce,WR,IND,124.4,161.4,0.0,0,0.0,0,824.0,7,37,69,16,16,7.775000095367432,10.087499618530273,132.17500162124634,171.48749351501465,7.5326533,6.592495412565098,49,3,0.13170900285893666,IND,24.0,2,53.0,Healthy,999
00-0028118,T.Taylor,QB,NYJ,20.06,20.06,119.0,3,13.0,0,0.0,0,0,0,2,2,10.029999732971191,10.029999732971191,170.50999546051025,170.50999546051025,8.4800005,7.2953009443452554,14,3,0.12055017734849999,NYJ,35.0,13,180.0,Healthy,999
00-0038977,T.Dell,WR,HOU,89.0,140.0,0.0,0,43.0,0,667.0,3,51,81,14,14,6.357142857142857,10.0,108.07142857142857,170.0,12.708333,8.450310893747684,24,2,0.10581662457915528,HOU,24.0,1,69.0,Healthy,999
00-0039152,W.Levis,QB,TEN,119.94,119.94,2091.0,13,183.0,0,0.0,0,0,0,12,12,9.995000203450521,9.995000203450521,169.91500345865887,169.91500345865887,10.569524,7.248345155570768,21,2,0.12123643969052629,TEN,25.0,1,33.0,Healthy,999
00-0036613,J.Waddle,WR,MIA,91.6,149.6,0.0,0,12.0,0,744.0,2,58,83,15,15,6.106666564941406,9.973333740234375,103.8133316040039,169.5466735839844,12.95,8.177186652367311,48,3,0.10896585608205363,MIA,25.0,3,6.0,Healthy,999
00-0033881,E.Engram,TE,JAX,42.5,89.5,0.0,0,0.0,0,365.0,1,47,64,9,9,4.722222222222222,9.944444444444445,80.27777777777779,169.05555555555557,11.713333,7.6479825279198685,45,3,0.11563390614764965,JAX,29.0,7,23.0,Healthy,999
00-0027973,A.Dalton,QB,CAR,58.96,58.96,989.0,7,34.0,0,0.0,0,0,0,6,6,9.826666514078775,9.826666514078775,167.05333073933917,167.05333073933917,11.674545,7.989584268288569,22,3,0.11123984938075221,CAR,36.0,13,35.0,Healthy,999
00-0034972,A.Mattison,RB,LV,101.4,137.4,0.0,0,420.0,4,294.0,1,36,48,14,14,7.242857251848493,9.814285278320312,123.12857328142438,166.8428497314453,7.504167,5.375316240702475,48,3,0.15685496409034816,LV,26.0,5,102.0,Healthy,999
00-0036183,K.Wilkerson,WR,LV,7.8,9.8,0.0,0,0.0,0,18.0,1,2,3,1,1,7.800000190734863,9.800000190734863,132.60000324249268,166.60000324249268,9.8,,1,1,1.0,LV,27.0,4,,Healthy,999
