player_id,season,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,data_year
00-0037666,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,49,79,610.0,7,0.0,0.0,906.0,166.0,29.0,25.219016282343407,0,12.91823974504312,2.14565409840588,3.3031397843827977,5.5306789966767775,0.0,103.0,152.0,17,0.1240188383045525,0.1933418693982074,0.0817733990147783,0.3407017529753948,0.1490713587487781,0.3043478260869565,0.1510416666666666,0.1674418604651162,0.2267095924178673,0.1801266522164138,0.957613814756672,0.1103544410402358,2024
00-0037740,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,5.0,0,0.0,0.0,1.0,-0.1233196356333792,0,101,153,1104.0,7,2.0,2.0,1378.0,442.0,60.0,21.714572484015317,1,16.92663790708048,4.3939165988411935,6.026879908487907,10.809690834203325,0.0,150.9,251.9,17,0.2520593080724876,0.3345472201990774,0.202103337905807,0.6457267382679934,0.2749003984063745,0.2258064516129032,0.2985074626865671,0.2887931034482758,0.2503534250096388,0.2650816090476802,1.8187808896210875,0.1738032483751224,2024
00-0037741,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,13.0,0,0.0,0.0,1.0,0.7521188259124756,0,19,33,216.0,0,0.0,0.0,327.0,72.0,12.0,-1.1443664636740785,0,13.44677093838976,1.1774057310524362,1.516346628933435,2.8275512368320586,0.0,22.9,41.9,14,0.0866141732283464,0.1131487889273356,0.0511363636363636,0.2204402909843882,0.0737201365187713,0.0,0.0839160839160839,0.074074074074074,0.0368600682593856,0.058976109215017,0.5669291338582677,0.0340401332358436,2024
00-0037742,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,1.0,0,0.0,0.0,0.0,-0.9341049991780892,0,4,8,34.0,0,0.0,0.0,135.0,5.0,3.0,0.1707572470186278,0,2.4885057471264367,0.2919389978213507,0.6272662528015476,0.8769948736931095,0.0,3.5,7.5,5,0.056338028169014,0.1260504201680672,0.0142857142857142,0.1853473783879749,0.0433673469387755,0.0,0.0769230769230769,0.0681818181818181,0.0216836734693877,0.0346938775510204,0.2394366197183098,0.0233746805460325,2024
00-0037744,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,1,0.0,0.0,1.0,0.6010563303134404,0,111,147,1146.0,2,0.0,0.0,902.0,513.0,63.0,49.07139341937156,0,21.92788323965167,4.583184962912161,4.262653291128686,9.85863474815832,0.0,132.8,243.8,16,0.2821497120921305,0.253513209668353,0.2684458398744113,0.6260351358728782,0.3083131557707829,0.1,0.3387096774193548,0.3155339805825243,0.2041565778853914,0.2666505246166263,2.199616122840691,0.1764901764901764,2024
00-0037745,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,11.0,0,0.0,0.0,1.0,-0.5201190434163436,0,1,1,8.0,0,0.0,0.0,-5.0,13.0,0.0,0.5649058053968474,0,-1.6,0.0344827586206896,-0.0233644859813084,0.0353689977441186,0.0,1.9,2.9000000000000004,2,0.0175438596491228,-0.0085470085470085,0.1969696969696969,0.0194781826360773,0.027027027027027,0.0,0.0,0.0,0.0135135135135135,0.0216216216216216,0.1403508771929824,0.0257229022529714,2024
00-0037746,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,187,799.0,8,2.0,2.0,47.0,-12.081065748527804,0,20,25,159.0,0,0.0,0.0,-23.0,179.0,4.0,-2.825956794258688,0,-3.166666666666667,0.8369955482071921,-0.135640810299394,1.1605447551012125,0.0,139.8,159.8,14,0.0576036866359447,-0.0068289786223277,0.1124371859296482,0.0809423470560548,0.0488929889298892,0.0,0.0248447204968944,0.021505376344086,0.0244464944649446,0.0391143911439114,0.3663594470046083,0.1174930886418446,2024
00-0037801,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,16,92.0,0,1.0,0.0,6.0,3.189088343293406,0,31,52,420.0,2,1.0,1.0,439.0,260.0,18.0,9.198658747604764,0,13.83957766456768,1.376192603278127,1.4955817653066548,3.111196140631849,2.0,73.2,104.2,15,0.0895008605851979,0.1011287721723105,0.1384451544195953,0.2151543086156453,0.1103810775295663,0.0952380952380952,0.1005586592178771,0.1,0.1028095863838308,0.1073524810712721,0.7228915662650602,0.0820149547422274,2024
00-0037805,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,18,28,105.0,0,0.0,0.0,96.0,84.0,6.0,-1.5691975609755673,0,23.805591467356173,0.8702865315369547,0.4021857743463184,1.5869598393478548,0.0,10.5,28.5,13,0.0618101545253863,0.0302267002518891,0.0513447432762836,0.1168965919895908,0.0338928340865074,0.0,0.0387096774193548,0.0335195530726257,0.0169464170432537,0.0271142672692059,0.2317880794701986,0.0252476036923513,2024
00-0037809,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,17.0,0,0.0,0.0,1.0,1.0823608972132206,0,52,70,479.0,2,2.0,1.0,415.0,249.0,20.0,-8.388308787032997,1,43.08570471295846,2.256789644741961,1.7612312938181631,4.618046372785655,0.0,61.6,113.6,16,0.1388888888888889,0.1043762575452716,0.1668900804289544,0.2918343393695506,0.1418838862559241,0.0952380952380952,0.1290322580645161,0.125,0.1185609907470097,0.1325547280523583,0.9503968253968254,0.0954910729296257,2024
00-0037816,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,46,72,601.0,4,0.0,0.0,886.0,135.0,33.0,28.680581252598117,1,8.973268644415485,2.565453935061484,3.9787073466894896,6.633276045274869,0.0,86.1,132.1,13,0.1894736842105263,0.2625963248369887,0.0901803607214428,0.4942875861853805,0.1983498349834983,0.1739130434782608,0.2391304347826087,0.2298136645962732,0.1861314392308796,0.1934624766824508,1.581578947368421,0.1124638174697769,2024
00-0037827,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,7.0,0,0.0,0.0,0.0,-1.8509504303801805,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.7000000000000001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074089754445385,2024
00-0037834,2024,REG,300,455,3864.0,20,12.0,31.0,156.0,5,3,3904.0,1644.0,178.0,78.72967370798577,0,15.70015833485079,2.0666646318651742,66,323.0,5,2.0,0.0,33.0,19.224652512424893,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,266.86,266.86,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2032351910803771,2024
00-0037837,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,36,58,548.0,4,0.0,0.0,718.0,152.0,18.0,24.141195316675457,0,12.669319942127704,2.2284054870402623,3.391076978864917,5.716362115765836,1.0,84.8,120.8,17,0.1162324649298597,0.1819564115560061,0.0922330097087378,0.3199138266395944,0.1519268089825339,0.1904761904761904,0.1139240506329113,0.1229050279329608,0.1712014997293622,0.1596366852812653,1.0981963927855711,0.0921588672393536,2024
00-0037838,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,42,58,477.0,6,1.0,1.0,467.0,256.0,26.0,27.70649973336768,0,62.80896073771333,1.9979127205035243,1.9492971383901931,4.361377077628422,0.0,81.7,123.7,15,0.1374407582938388,0.1265239772419398,0.1389793702497285,0.3073803192343102,0.1281569048898441,0.1714285714285714,0.1452513966480447,0.1495327102803738,0.1497927381592078,0.1368112381975896,1.1303317535545023,0.0812810471259232,2024
00-0037840,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,316,1299.0,14,5.0,3.0,85.0,-23.52087550549348,0,34,40,182.0,2,0.0,0.0,-32.0,195.0,6.0,-2.922344909516283,0,7.169981102488842,1.255311964912215,-0.2074159014318751,1.73777681636601,0.0,238.1,272.1,16,0.0772200772200772,-0.0081988214194209,0.1129779837775202,0.109271058694579,0.0483785220627325,0.1,0.034090909090909,0.0408163265306122,0.0741892610313663,0.058702817650186,0.3513513513513513,0.2085409034473244,2024
00-0038040,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,65,183.0,1,2.0,2.0,4.0,-36.28818877778176,0,6,8,30.0,0,0.0,0.0,-25.0,50.0,2.0,-2.2491450942735383,0,-4.2727272727272725,0.2438492063492063,-0.1214362950796305,0.2807684029680681,0.0,23.3,29.3,8,0.0280701754385964,-0.0139508928571428,0.0505561172901921,0.0309445488721804,0.0161812297734627,0.0,0.02,0.018348623853211,0.0080906148867313,0.0129449838187702,0.1052631578947368,0.048384965981901,2024
00-0038041,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,59,86,494.0,0,4.0,2.0,360.0,309.0,18.0,-12.711065217071749,0,20.57322470997836,2.4325166331107164,1.3201006976369425,4.572845438011934,0.0,45.400000000000006,104.4,14,0.1631878557874762,0.0928792569659442,0.1891064871481028,0.3190851892539698,0.147418680990749,0.0,0.1146496815286624,0.1022727272727272,0.0737093404953745,0.1179349447925992,0.937381404174573,0.093169364770557,2024
00-0038046,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,1.0,1.7189063577679915,0,9,11,131.0,1,0.0,0.0,66.0,76.0,4.0,8.18753102075425,0,39.87272727272728,0.3801166591735042,0.2423906893765101,0.7398484713238134,0.0,19.3,28.3,7,0.0533980582524271,0.0377574370709382,0.0815450643776824,0.1103030370353913,0.0722160970231532,0.0526315789473684,0.0465116279069767,0.0476190476190476,0.0624238379852608,0.0682991934079962,0.6359223300970874,0.037145932323524,2024
00-0038090,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0,0.0,18.0,0.0,0.0,-2.9197579972678795,0,0.0,0.1114285714285714,0.0895390070921985,0.2298201621073961,0.0,0.0,0.0,2,0.0535714285714285,0.0440097799511002,0.0,0.115564966818023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
00-0038092,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,59.0,0.0,0.0,-2.4191449070349336,0,0.0,0.064516129032258,0.292079207920792,0.3012296390929415,0.0,0.0,0.0,1,0.0625,0.2864077669902912,0.0,0.322876213592233,0.0,,0.0,0.0,,,0.0,0.0,2024
00-0038098,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,26,108.0,0,0.0,0.0,6.0,-1.5161337241297588,0,14,22,104.0,0,0.0,0.0,6.0,123.0,3.0,-2.7492397301271683,0,-14.15448717948718,0.6182620675457001,0.0322985652741804,0.9500020970104764,0.0,21.200000000000003,35.2,11,0.0501138952164009,0.001743679163034,0.1148459383753501,0.0765657861550285,0.0425531914893617,0.0,0.0263157894736842,0.024,0.0212765957446808,0.0340425531914893,0.2369020501138952,0.0425552492867159,2024
00-0038102,2024,REG,25,42,291.0,2,1.0,4.0,33.0,1,0,347.0,57.0,12.0,3.437211132550439,0,2.136033136658919,0.3925648554810842,9,15.0,1,0.0,0.0,3.0,1.7277967237865957,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,25.14,25.14,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0567315069729656,2024
00-0038104,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,47.0,0,0.0,0.0,126.0,24.0,2.0,-4.84829464572249,0,1.0292397660818713,0.3067997251374312,0.7730829908665633,1.001357681312741,0.0,4.7,8.7,4,0.0714285714285714,0.1621621621621621,0.0792079207920792,0.2368725868725869,0.0833333333333333,0.0,0.074074074074074,0.0714285714285714,0.0416666666666666,0.0666666666666666,0.4196428571428571,0.0394987741759738,2024
00-0038108,2024,REG,16,31,170.0,1,2.0,1.0,5.0,0,0,220.0,101.0,8.0,-16.848805408400583,0,0.7727272727272727,-0.0458470063085298,2,2.0,0,0.0,0.0,0.0,-0.2898511969251558,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.000000000000001,7.000000000000001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267656646142702,2024
00-0038115,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,17,125.0,0,0.0,0.0,69.0,53.0,8.0,5.347587408788968,0,20.05422647527911,0.4595476894575023,0.2985713422148404,0.8983214737366417,0.0,12.5,26.5,7,0.0653846153846153,0.0453648915187376,0.0718157181571815,0.1343688362919132,0.0966744006187161,0.0,0.1290322580645161,0.1194029850746268,0.048337200309358,0.0773395204949729,0.4807692307692308,0.0598978346367704,2024
00-0038117,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,18.0,0,0.0,0.0,1.0,-2.6811115031596278,0,93,140,699.0,3,0.0,0.0,656.0,361.0,36.0,-24.23951619052108,0,22.823270533335503,4.265887399114476,2.9398639445513863,8.456735859857684,0.0,89.7,182.7,17,0.2368866328257191,0.1632246827569047,0.2078295912492803,0.4859096954441024,0.198523146833286,0.2,0.2117647058823529,0.2108108108108108,0.199261573416643,0.1988185174666288,1.1827411167512691,0.1476673887038893,2024
00-0038120,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,209,876.0,5,5.0,1.0,40.0,-22.018763753843345,2,57,76,483.0,3,1.0,1.0,19.0,496.0,15.0,-1.4884487913530977,0,22.1107683982684,2.2607479979744256,0.0289883130826815,3.411413816119516,0.0,183.9,240.9,16,0.1338028169014084,0.0049273858921161,0.247011952191235,0.2046461340658056,0.1313570845798205,0.1,0.081967213114754,0.0845070422535211,0.1156785422899102,0.1250856676638564,0.8503521126760564,0.1783678123472878,2024
00-0038122,2024,REG,52,85,458.0,2,2.0,10.0,64.0,2,2,683.0,201.0,24.0,-22.081513387401152,0,3.862507846769151,0.0179984420544327,9,36.0,0,1.0,0.0,2.0,1.4976739216945134,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.92,21.92,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608280608280608,2024
00-0038123,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,10.0,0,0.0,0.0,1.0,3.0682281504850835,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168577208361429,2024
00-0038124,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,23.0,0,0.0,0.0,1.0,0.5008832419989631,0,29,53,620.0,2,1.0,1.0,944.0,149.0,21.0,18.760962031477995,1,7.790949728843313,2.0718236238009284,4.426210644902678,6.206082887133267,0.0,76.3,105.3,14,0.1295843520782396,0.2637608270466611,0.0888491353607632,0.4053851897546883,0.1819248826291079,0.0833333333333333,0.1438356164383561,0.1352941176470588,0.1326291079812206,0.162206572769953,1.5158924205378974,0.0824188725912243,2024
00-0038128,2024,REG,40,54,550.0,3,0.0,8.0,37.0,1,1,430.0,274.0,20.0,16.246639245377366,0,6.585853374826273,0.8143767208244926,20,138.0,1,0.0,0.0,6.0,3.918402077029504,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,51.8,51.8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1058698495748855,2024
00-0038129,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-4.0,0,0.0,0.0,0.0,-1.3158101737499237,0,59,87,600.0,4,2.0,1.0,471.0,311.0,31.0,12.532692278894636,0,20.22186164596879,2.581190935992784,2.217789512025847,5.424239062407269,0.0,81.60000000000001,140.6,14,0.1875,0.1551383399209486,0.1478136882129277,0.4053606719367589,0.1656543346217559,0.125,0.1703296703296703,0.1635514018691588,0.1453271673108779,0.1575234676974047,1.293103448275862,0.1000512353409996,2024
00-0038134,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,153,573.0,7,1.0,0.0,28.0,-12.14276360382394,0,46,53,299.0,1,0.0,0.0,-63.0,363.0,19.0,4.8765650785128605,0,-15.668470418470418,1.5037098548240166,-0.3283876430263379,2.0256934321175883,0.0,135.20000000000002,181.2,11,0.1318407960199005,-0.0215531987683886,0.2563559322033898,0.1805186350151398,0.1005379959650302,0.0714285714285714,0.1266666666666666,0.1219512195121951,0.0859832836968008,0.0947161110577385,0.7437810945273632,0.1866002100797067,2024
00-0038359,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,36.0,0,0.0,0.0,1.0,2.828014983155299,0,2,2,6.0,0,0.0,0.0,1.0,5.0,1.0,-0.0994464058894664,0,6.0,0.0444444444444444,0.0027247956403269,0.0685740236148955,0.0,4.2,6.2,3,0.018348623853211,0.0013679890560875,0.0109890109890109,0.0286173270246865,0.0080213903743315,0.0,0.0303030303030303,0.0277777777777777,0.0040106951871657,0.0064171122994652,0.055045871559633,0.0249979840335456,2024
00-0038393,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,39,76,415.0,5,0.0,0.0,880.0,139.0,25.0,-7.75879602670816,0,12.321670408786622,2.80125180976442,3.631103745160501,6.74365033625898,0.0,71.5,110.5,17,0.1586638830897703,0.210174349176021,0.0720954356846473,0.4061353039754724,0.1053566895151053,0.1785714285714285,0.1461988304093567,0.1507537688442211,0.1419640590432669,0.11999963732637,0.8663883089770354,0.0735166926137346,2024
00-0038394,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,29.0,0,0.0,0.0,83.0,4.0,1.0,-5.917482824093895,0,4.666666666666667,0.2579865475026765,0.2354962425822097,0.5518271910615615,0.0,2.9000000000000004,6.9,7,0.0338983050847457,0.0341423282599753,0.0066225165562913,0.0781613202350989,0.020293911826452,0.0,0.0147058823529411,0.0128205128205128,0.010146955913226,0.0162351294611616,0.1228813559322034,0.0131966491986382,2024
00-0038396,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,14,31.0,0,1.0,1.0,1.0,-16.059875976585317,0,10,11,82.0,0,0.0,0.0,-22.0,103.0,3.0,3.8017864558751855,0,-9.345454545454546,0.3488200910102438,-0.1225381897601213,0.4374534036832808,0.0,9.3,19.3,10,0.0306406685236768,-0.0093736685129953,0.0917186108637578,0.038462067975119,0.0395371263259402,0.0,0.0303030303030303,0.0285714285714285,0.0197685631629701,0.0316297010607521,0.2284122562674094,0.0284929727176095,2024
00-0038400,2024,REG,30,45,323.0,4,0.0,2.0,17.0,0,0,322.0,138.0,17.0,14.677713276299729,0,2.034757834757835,0.0972812590654128,5,-1.0,0,0.0,0.0,1.0,-3.002825558243785,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,28.82,28.82,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1564264003473729,2024
00-0038416,2024,REG,2,2,11.0,0,0.0,0.0,0.0,0,0,1.0,10.0,1.0,0.3188675009296275,0,2.0,0.0,6,-7.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.26,-0.26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007316935892384,2024
00-0038454,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,15,30.0,0,0.0,0.0,2.0,-5.213289509527385,0,1,1,28.0,0,0.0,0.0,-5.0,33.0,1.0,1.1499771522940136,0,-5.6,0.0625,-0.0264550264550264,0.0752314814814814,0.0,5.800000000000001,6.800000000000001,2,0.0204081632653061,-0.010482180293501,0.1549295774647887,0.0222265006631583,0.0698254364089775,0.0,0.05,0.0416666666666666,0.0349127182044887,0.055860349127182,0.5714285714285714,0.0350082372322899,2024
00-0038465,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10,13,97.0,2,0.0,0.0,84.0,23.0,5.0,8.319539334159344,0,6.274285714285714,0.4824288865668176,0.3669217694557759,0.9804885684692696,0.0,21.700000000000003,31.700000000000003,5,0.0822784810126582,0.0534351145038167,0.0471311475409836,0.1661658131220407,0.0831903945111492,0.2222222222222222,0.0925925925925925,0.1111111111111111,0.1527063083666857,0.1109967600533638,0.6139240506329114,0.069511446364354,2024
00-0038476,2024,REG,31,44,257.0,0,0.0,6.0,31.0,0,0,263.0,119.0,15.0,-8.008932490309235,0,2.0370727010110734,0.1600892027131623,8,32.0,0,0.0,0.0,1.0,-2.739945948444074,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.480000000000002,13.480000000000002,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1047234307022995,2024
00-0038477,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0597133757961783,2024
00-0038489,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.4802124832640402,0,0.0,0.0434782608695652,0.0,0.0652173913043478,0.0,0.0,1.0,1,0.0416666666666666,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096246390760346,2024
00-0038496,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,5.0,0,0.0,0.0,1.0,0.4051877115853131,0,6,10,39.0,1,0.0,0.0,112.0,22.0,3.0,-1.7109581913682632,0,10.127659574468083,0.2874860834189249,0.5260409012236632,0.7994577559849517,0.0,10.4,16.4,7,0.0408163265306122,0.0663114268798105,0.0278128950695322,0.1142736312997668,0.0254403131115459,0.0833333333333333,0.037037037037037,0.043010752688172,0.0543868232224396,0.0370189171559034,0.1591836734693877,0.0284120439347215,2024
00-0038498,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,2,7.0,1,0.0,0.0,9.0,3.0,1.0,0.7996061170706525,0,1.75,0.0799457994579945,0.0422873422873422,0.1495198387881314,0.0,6.7,7.7,2,0.0333333333333333,0.019438444924406,0.0181818181818181,0.0655507559395248,0.0150214592274678,0.2,0.0476190476190476,0.0769230769230769,0.1075107296137339,0.0520171673819742,0.1166666666666666,0.0417933130699088,2024
00-0038507,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,4,11.0,0,0.0,0.0,47.0,3.0,1.0,-4.104269569506869,0,0.25,0.1067221067221067,0.1440955428231267,0.2609500400593487,0.0,1.1,3.1,2,0.050632911392405,0.0953346855983772,0.0102389078498293,0.1522171155673094,0.0261282660332541,0.0,0.0434782608695652,0.04,0.013064133016627,0.0209026128266033,0.1392405063291139,0.0224572587655751,2024
00-0038519,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,6,48.0,0,0.0,0.0,64.0,14.0,2.0,-0.4014542973600328,0,0.75,0.3529411764705882,0.5333333333333333,0.9027450980392157,0.0,4.800000000000001,6.800000000000001,1,0.3529411764705882,0.5333333333333333,0.2641509433962264,0.956078431372549,0.4897959183673469,,0.5,0.5,,,2.823529411764706,0.2573807721423164,2024
00-0038542,2024,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,304,1456.0,14,1.0,0.0,82.0,16.883539606789647,1,61,72,431.0,1,0.0,0.0,-21.0,531.0,20.0,7.648418742303209,0,-36.7466940902235,2.3934716643451286,-0.2454956647632583,3.418360531183412,0.0,280.7,341.7,17,0.1288014311270125,-0.0047021943573667,0.2711950970377936,0.1894403912046253,0.1006303992528601,0.0476190476190476,0.101010101010101,0.0958904109589041,0.0741247234359538,0.0900281289260976,0.7710196779964222,0.232524906091785,2024
